Company Name,Industry,Symbol,Series,ISIN Code,Ticker,sector,industry_group,is_fo_stock,fo_category,Include
Azad Engineering Limited,Specialty Industrial Machinery,AZAD,EQ,,AZAD.NS,Industrials,Industrials,False,Cash,1
LT Foods Limited,Packaged Foods,LTFOODS,EQ,,LTFOODS.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Ircon International Limited,Engineering & Construction,IRCON,EQ,,IRCON.NS,Industrials,Industrials,False,Cash,1
EID Parry India Limited,Agricultural Inputs,EIDPARRY,EQ,,EIDPARRY.NS,Basic Materials,Basic Materials,False,Cash,1
Maharashtra Scooters Limited,Asset Management,MAHSCOOTER,EQ,,MAHSCOOTER.NS,Financial Services,Financial Services,False,Cash,1
Graphite India Limited,Electrical Equipment & Parts,GRAPHITE,EQ,,GRAPHITE.NS,Industrials,Industrials,False,Cash,1
Techno Electric & Engineering Company Limited,Engineering & Construction,TECHNOE,EQ,,TECHNOE.NS,Industrials,Industrials,False,Cash,1
Zen Technologies Limited,Aerospace & Defense,ZENTEC,EQ,,ZENTEC.NS,Industrials,Industrials,False,Cash,1
Devyani International Limited,Consumer Cyclical,DEVYANI,EQ,,DEVYANI.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
V-Guard Industries Limited,Electrical Equipment & Parts,VGUARD,EQ,,VGUARD.NS,Industrials,Industrials,False,Cash,1
Vinati Organics Limited,Specialty Chemicals,VINATIORGA,EQ,,VINATIORGA.NS,Basic Materials,Basic Materials,False,Cash,1
Ingersoll Rand (India) Limited,Specialty Industrial Machinery,INGERRAND,EQ,,INGERRAND.NS,Industrials,Industrials,False,Cash,1
Engineers India Limited,Engineering & Construction,ENGINERSIN,EQ,,ENGINERSIN.NS,Industrials,Industrials,False,Cash,1
JSW Holdings Limited,Conglomerates,JSWHL,EQ,,JSWHL.NS,Industrials,Industrials,False,Cash,1
Dr. Agarwal's Health Care Limited,Healthcare,AGARWALEYE,EQ,,AGARWALEYE.NS,Healthcare,Healthcare,False,Cash,1
Usha Martin Limited,Steel,USHAMART,EQ,,USHAMART.NS,Basic Materials,Basic Materials,False,Cash,1
Fine Organic Industries Limited,Specialty Chemicals,FINEORG,EQ,,FINEORG.NS,Basic Materials,Basic Materials,False,Cash,1
DOMS Industries Limited,Industrials,DOMS,EQ,,DOMS.NS,Industrials,Industrials,False,Cash,1
Aptus Value Housing Finance India Limited,Mortgage Finance,APTUS,EQ,,APTUS.NS,Financial Services,Financial Services,False,Cash,1
Leela Palaces Hotels & Resorts Limited,Lodging,THELEELA,EQ,,THELEELA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Caplin Point Laboratories Limited,Drug Manufacturers - Specialty & Generic,CAPLIPOINT,EQ,,CAPLIPOINT.NS,Healthcare,Healthcare,False,Cash,1
Clean Max Enviro Energy Solutions Limited,Utilities - Renewable,CLEANMAX,EQ,,CLEANMAX.NS,Utilities,Utilities,False,Cash,1
Supreme Petrochem Limited,Specialty Chemicals,SPLPETRO,EQ,,SPLPETRO.NS,Basic Materials,Basic Materials,False,Cash,1
JM Financial Limited,Capital Markets,JMFINANCIL,EQ,,JMFINANCIL.NS,Financial Services,Financial Services,False,Cash,1
Aditya Birla Lifestyle Brands Limited,Consumer Cyclical,ABLBL,EQ,,ABLBL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,ALIVUS,EQ,,ALIVUS.NS,Healthcare,Healthcare,False,Cash,1
Kirloskar Brothers Limited,Specialty Industrial Machinery,KIRLOSBROS,EQ,,KIRLOSBROS.NS,Industrials,Industrials,False,Cash,1
Five-Star Business Finance Limited,Credit Services,FIVESTAR,EQ,,FIVESTAR.NS,Financial Services,Financial Services,False,Cash,1
Privi Speciality Chemicals Limited,Specialty Chemicals,PRIVISCL,EQ,,PRIVISCL.NS,Basic Materials,Basic Materials,False,Cash,1
Happy Forgings Limited,Metal Fabrication,HAPPYFORGE,EQ,,HAPPYFORGE.NS,Industrials,Industrials,False,Cash,1
Blue Dart Express Limited,Industrials,BLUEDART,EQ,,BLUEDART.NS,Industrials,Industrials,False,Cash,1
INOX India Limited,Specialty Industrial Machinery,INOXINDIA,EQ,,INOXINDIA.NS,Industrials,Industrials,False,Cash,1
JSW Dulux Limited,Specialty Chemicals,JSWDULUX,EQ,,JSWDULUX.NS,Basic Materials,Basic Materials,False,Cash,1
Canara HSBC Life Insurance Company Limited,Insurance - Life,CANHLIFE,EQ,,CANHLIFE.NS,Financial Services,Financial Services,False,Cash,1
Aequs Limited,Aerospace & Defense,AEQUS,EQ,,AEQUS.NS,Industrials,Industrials,False,Cash,1
CEAT Limited,Auto Parts,CEATLTD,EQ,,CEATLTD.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Black Box Limited,Software - Application,BBOX,EQ,,BBOX.NS,Technology,Technology,False,Cash,1
Rainbow Childrens Medicare Limited,Medical Care Facilities,RAINBOW,EQ,,RAINBOW.NS,Healthcare,Healthcare,False,Cash,1
TBO Tek Limited,Consumer Cyclical,TBOTEK,EQ,,TBOTEK.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Thangamayil Jewellery Limited,Luxury Goods,THANGAMAYL,EQ,,THANGAMAYL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Vijaya Diagnostic Centre Limited,Diagnostics & Research,VIJAYA,EQ,,VIJAYA.NS,Healthcare,Healthcare,False,Cash,1
Paradeep Phosphates Limited,Agricultural Inputs,PARADEEP,EQ,,PARADEEP.NS,Basic Materials,Basic Materials,False,Cash,1
Gravita India Limited,Metal Fabrication,GRAVITA,EQ,,GRAVITA.NS,Industrials,Industrials,False,Cash,1
NMDC Steel Limited,Steel,NSLNISP,EQ,,NSLNISP.NS,Basic Materials,Basic Materials,False,Cash,1
Welspun Living Limited,Textile Manufacturing,WELSPUNLIV,EQ,,WELSPUNLIV.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Jupiter Wagons Limited,Industrials,JWL,EQ,,JWL.NS,Industrials,Industrials,False,Cash,1
Indegene Limited,Healthcare,INDGN,EQ,,INDGN.NS,Healthcare,Healthcare,False,Cash,1
Signatureglobal (India) Limited,Real Estate,SIGNATURE,EQ,,SIGNATURE.NS,Real Estate,Real Estate,False,Cash,1
Minda Corporation Limited,Auto Parts,MINDACORP,EQ,,MINDACORP.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Indiamart Intermesh Limited,Communication Services,INDIAMART,EQ,,INDIAMART.NS,Communication Services,Communication Services,False,Cash,1
UTI Asset Management Company Limited,Asset Management,UTIAMC,EQ,,UTIAMC.NS,Financial Services,Financial Services,False,Cash,1
Home First Finance Company India Limited,Mortgage Finance,HOMEFIRST,EQ,,HOMEFIRST.NS,Financial Services,Financial Services,False,Cash,1
Afcons Infrastructure Limited,Engineering & Construction,AFCONS,EQ,,AFCONS.NS,Industrials,Industrials,False,Cash,1
Elecon Engineering Company Limited,Specialty Industrial Machinery,ELECON,EQ,,ELECON.NS,Industrials,Industrials,False,Cash,1
Tega Industries Limited,Specialty Industrial Machinery,TEGA,EQ,,TEGA.NS,Industrials,Industrials,False,Cash,1
Shaily Engineering Plastics Limited,Specialty Chemicals,SHAILY,EQ,,SHAILY.NS,Basic Materials,Basic Materials,False,Cash,1
Garware Hi-Tech Films Limited,Specialty Chemicals,GRWRHITECH,EQ,,GRWRHITECH.NS,Basic Materials,Basic Materials,False,Cash,1
Concord Biotech Limited,Biotechnology,CONCORDBIO,EQ,,CONCORDBIO.NS,Healthcare,Healthcare,False,Cash,1
Apollo Micro Systems Limited,Aerospace & Defense,APOLLO,EQ,,APOLLO.NS,Industrials,Industrials,False,Cash,1
Ujjivan Small Finance Bank Limited,Banks - Regional,UJJIVANSFB,EQ,,UJJIVANSFB.NS,Financial Services,Financial Services,False,Cash,1
Whirlpool of India Limited,"Furnishings, Fixtures & Appliances",WHIRLPOOL,EQ,,WHIRLPOOL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
PCBL Chemical Limited,Specialty Chemicals,PCBL,EQ,,PCBL.NS,Basic Materials,Basic Materials,False,Cash,1
Indian Energy Exchange Limited,Capital Markets,IEX,EQ,,IEX.NS,Financial Services,Financial Services,True,F&O,1
Zensar Technologies Limited,Information Technology Services,ZENSARTECH,EQ,,ZENSARTECH.NS,Technology,Technology,False,Cash,1
BLS International Services Limited,Industrials,BLS,EQ,,BLS.NS,Industrials,Industrials,False,Cash,1
Edelweiss Financial Services Limited,Financial Services,EDELWEISS,EQ,,EDELWEISS.NS,Financial Services,Financial Services,False,Cash,1
Lumax Auto Technologies Limited,Auto Parts,LUMAXTECH,EQ,,LUMAXTECH.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Nuvoco Vistas Corporation Limited,Building Materials,NUVOCO,EQ,,NUVOCO.NS,Basic Materials,Basic Materials,False,Cash,1
Sandur Manganese & Iron Ores Limited,Steel,SANDUMA,EQ,,SANDUMA.NS,Basic Materials,Basic Materials,False,Cash,1
Prudent Corporate Advisory Services Limited,Asset Management,PRUDENT,EQ,,PRUDENT.NS,Financial Services,Financial Services,False,Cash,1
Jubilant Ingrevia Limited,Specialty Chemicals,JUBLINGREA,EQ,,JUBLINGREA.NS,Basic Materials,Basic Materials,False,Cash,1
Can Fin Homes Limited,Mortgage Finance,CANFINHOME,EQ,,CANFINHOME.NS,Financial Services,Financial Services,False,Cash,1
JK Tyre & Industries Limited,Auto Parts,JKTYRE,EQ,,JKTYRE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Honasa Consumer Limited,Household & Personal Products,HONASA,EQ,,HONASA.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Mahanagar Gas Limited,Utilities,MGL,EQ,,MGL.NS,Utilities,Utilities,False,Cash,1
Tamilnad Mercantile Bank Limited,Banks - Regional,TMB,EQ,,TMB.NS,Financial Services,Financial Services,False,Cash,1
HEG Limited,Electrical Equipment & Parts,HEG,EQ,,HEG.NS,Industrials,Industrials,False,Cash,1
Aavas Financiers Limited,Mortgage Finance,AAVAS,EQ,,AAVAS.NS,Financial Services,Financial Services,False,Cash,1
Brainbees Solutions Limited,Consumer Cyclical,FIRSTCRY,EQ,,FIRSTCRY.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Arvind Limited,Textile Manufacturing,ARVIND,EQ,,ARVIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Metropolis Healthcare Limited,Diagnostics & Research,METROPOLIS,EQ,,METROPOLIS.NS,Healthcare,Healthcare,False,Cash,1
Godrej Agrovet Limited,Packaged Foods,GODREJAGRO,EQ,,GODREJAGRO.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Tilaknagar Industries Limited,Consumer Defensive,TI,EQ,,TI.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
TITAGARH RAIL SYSTEMS LIMITED,Industrials,TITAGARH,EQ,,TITAGARH.NS,Industrials,Industrials,False,Cash,1
Action Construction Equipment Limited,Farm & Heavy Construction Machinery,ACE,EQ,,ACE.NS,Industrials,Industrials,False,Cash,1
Intellect Design Arena Limited,Software - Application,INTELLECT,EQ,,INTELLECT.NS,Technology,Technology,False,Cash,1
Jayaswal Neco Industries Limited,Steel,JAYNECOIND,EQ,,JAYNECOIND.NS,Basic Materials,Basic Materials,False,Cash,1
Vedant Fashions Limited,Apparel Manufacturing,MANYAVAR,EQ,,MANYAVAR.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
IIFL Capital Services Limited,Capital Markets,IIFLCAPS,EQ,,IIFLCAPS.NS,Financial Services,Financial Services,False,Cash,1
Ramkrishna Forgings Limited,Metal Fabrication,RKFORGE,EQ,,RKFORGE.NS,Industrials,Industrials,False,Cash,1
SWAN CORP LIMITED,Conglomerates,SWANCORP,EQ,,SWANCORP.NS,Industrials,Industrials,False,Cash,1
Olectra Greentech Limited,Farm & Heavy Construction Machinery,OLECTRA,EQ,,OLECTRA.NS,Industrials,Industrials,False,Cash,1
Finolex Industries Limited,Building Products & Equipment,FINPIPE,EQ,,FINPIPE.NS,Industrials,Industrials,False,Cash,1
Sanofi Consumer Healthcare India Limited,Drug Manufacturers - General,SANOFICONR,EQ,,SANOFICONR.NS,Healthcare,Healthcare,False,Cash,1
Railtel Corporation Of India Limited,Telecom Services,RAILTEL,EQ,,RAILTEL.NS,Communication Services,Communication Services,False,Cash,1
Lloyds Enterprises Limited,Steel,LLOYDSENT,EQ,,LLOYDSENT.NS,Basic Materials,Basic Materials,False,Cash,1
SBFC Finance Limited,Credit Services,SBFC,EQ,,SBFC.NS,Financial Services,Financial Services,False,Cash,1
RITES Limited,Engineering & Construction,RITES,EQ,,RITES.NS,Industrials,Industrials,False,Cash,1
The Bombay Burmah Trading Corporation Limited,Packaged Foods,BBTC,EQ,,BBTC.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Astra Microwave Products Limited,Communication Equipment,ASTRAMICRO,EQ,,ASTRAMICRO.NS,Technology,Technology,False,Cash,1
Park Medi World Limited,Medical Care Facilities,PARKHOSPS,EQ,,PARKHOSPS.NS,Healthcare,Healthcare,False,Cash,1
Waaree Renewable Technologies Limited,Utilities - Renewable,WAAREERTL,EQ,,WAAREERTL.NS,Utilities,Utilities,False,Cash,1
The South Indian Bank Limited,Banks - Regional,SOUTHBANK,EQ,,SOUTHBANK.NS,Financial Services,Financial Services,False,Cash,1
Esab India Limited,Tools & Accessories,ESABINDIA,EQ,,ESABINDIA.NS,Industrials,Industrials,False,Cash,1
NCC Limited,Engineering & Construction,NCC,EQ,,NCC.NS,Industrials,Industrials,False,Cash,1
Strides Pharma Science Limited,Drug Manufacturers - Specialty & Generic,STAR,EQ,,STAR.NS,Healthcare,Healthcare,False,Cash,1
SKF India (Industrial) Limited,Tools & Accessories,SKFINDUS,EQ,,SKFINDUS.NS,Industrials,Industrials,False,Cash,1
Balrampur Chini Mills Limited,Consumer Defensive,BALRAMCHIN,EQ,,BALRAMCHIN.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
PVR INOX Limited,Communication Services,PVRINOX,EQ,,PVRINOX.NS,Communication Services,Communication Services,False,Cash,1
BLACKBUCK LIMITED,Software - Application,BLACKBUCK,EQ,,BLACKBUCK.NS,Technology,Technology,False,Cash,1
Medplus Health Services Limited,Healthcare,MEDPLUS,EQ,,MEDPLUS.NS,Healthcare,Healthcare,False,Cash,1
Vesuvius India Limited,Specialty Industrial Machinery,VESUVIUS,EQ,,VESUVIUS.NS,Industrials,Industrials,False,Cash,1
MMTC Limited,Conglomerates,MMTC,EQ,,MMTC.NS,Industrials,Industrials,False,Cash,1
Genus Power Infrastructures Limited,Electrical Equipment & Parts,GENUSPOWER,EQ,,GENUSPOWER.NS,Industrials,Industrials,False,Cash,1
Kirloskar Pneumatic Company Limited,Specialty Industrial Machinery,KIRLPNU,EQ,,KIRLPNU.NS,Industrials,Industrials,False,Cash,1
Sharda Cropchem Limited,Agricultural Inputs,SHARDACROP,EQ,,SHARDACROP.NS,Basic Materials,Basic Materials,False,Cash,1
BIRLASOFT LIMITED,Information Technology Services,BSOFT,EQ,,BSOFT.NS,Technology,Technology,False,Cash,1
Cyient Limited,Conglomerates,CYIENT,EQ,,CYIENT.NS,Industrials,Industrials,False,Cash,1
Nazara Technologies Limited,Communication Services,NAZARA,EQ,,NAZARA.NS,Communication Services,Communication Services,False,Cash,1
Eureka Forbes Limited,"Furnishings, Fixtures & Appliances",EUREKAFORB,EQ,,EUREKAFORB.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Shadowfax Technologies Limited,Industrials,SHADOWFAX,EQ,,SHADOWFAX.NS,Industrials,Industrials,False,Cash,1
P N Gadgil Jewellers Limited,Luxury Goods,PNGJL,EQ,,PNGJL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
The Karnataka Bank Limited,Banks - Regional,KTKBANK,EQ,,KTKBANK.NS,Financial Services,Financial Services,False,Cash,1
Quality Power Electrical Equipments Limited,Electrical Equipment & Parts,QPOWER,EQ,,QPOWER.NS,Industrials,Industrials,False,Cash,1
Transformers And Rectifiers (India) Limited,Electrical Equipment & Parts,TARIL,EQ,,TARIL.NS,Industrials,Industrials,False,Cash,1
Embassy Developments Limited,Real Estate,EMBDL,EQ,,EMBDL.NS,Real Estate,Real Estate,False,Cash,1
Voltamp Transformers Limited,Electrical Equipment & Parts,VOLTAMP,EQ,,VOLTAMP.NS,Industrials,Industrials,False,Cash,1
Jyothy Labs Limited,Household & Personal Products,JYOTHYLAB,EQ,,JYOTHYLAB.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Viyash Scientific Limited,Drug Manufacturers - Specialty & Generic,VIYASH,EQ,,VIYASH.NS,Healthcare,Healthcare,False,Cash,1
Star Cement Limited,Building Materials,STARCEMENT,EQ,,STARCEMENT.NS,Basic Materials,Basic Materials,False,Cash,1
Lemon Tree Hotels Limited,Lodging,LEMONTREE,EQ,,LEMONTREE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Clean Science and Technology Limited,Specialty Chemicals,CLEAN,EQ,,CLEAN.NS,Basic Materials,Basic Materials,False,Cash,1
G R Infraprojects Limited,Engineering & Construction,GRINFRA,EQ,,GRINFRA.NS,Industrials,Industrials,False,Cash,1
Manorama Industries Limited,Packaged Foods,MANORAMA,EQ,,MANORAMA.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
KPI Green Energy Limited,Utilities - Renewable,KPIGREEN,EQ,,KPIGREEN.NS,Utilities,Utilities,False,Cash,1
Cartrade Tech Limited,Consumer Cyclical,CARTRADE,EQ,,CARTRADE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Cello World Limited,"Furnishings, Fixtures & Appliances",CELLO,EQ,,CELLO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Jeena Sikho Lifecare Limited,Medical Care Facilities,JSLL,EQ,,JSLL.NS,Healthcare,Healthcare,False,Cash,1
TSF INVESTMENTS LIMITED,Asset Management,TSFINV,EQ,,TSFINV.NS,Financial Services,Financial Services,False,Cash,1
Bata India Limited,Consumer Cyclical,BATAINDIA,EQ,,BATAINDIA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Avalon Technologies Limited,Electronic Components,AVALON,EQ,,AVALON.NS,Technology,Technology,False,Cash,1
AXISCADES Technologies Limited,Engineering & Construction,AXISCADES,EQ,,AXISCADES.NS,Industrials,Industrials,False,Cash,1
Nesco Limited,Conglomerates,NESCO,EQ,,NESCO.NS,Industrials,Industrials,False,Cash,1
Time Technoplast Limited,Consumer Cyclical,TIMETECHNO,EQ,,TIMETECHNO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
VA Tech Wabag Limited,Engineering & Construction,WABAG,EQ,,WABAG.NS,Industrials,Industrials,False,Cash,1
Amagi Media Labs Limited,Software - Application,AMAGI,EQ,,AMAGI.NS,Technology,Technology,False,Cash,1
Zee Entertainment Enterprises Limited,Communication Services,ZEEL,EQ,,ZEEL.NS,Communication Services,Communication Services,False,Cash,1
Tejas Networks Limited,Communication Equipment,TEJASNET,EQ,,TEJASNET.NS,Technology,Technology,False,Cash,1
Diamond Power Infrastructure Limited,Specialty Industrial Machinery,DIACABS,EQ,,DIACABS.NS,Industrials,Industrials,False,Cash,1
Banco Products (I) Limited,Auto Parts,BANCOINDIA,EQ,,BANCOINDIA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
India Shelter Finance Corporation Limited,Mortgage Finance,INDIASHLTR,EQ,,INDIASHLTR.NS,Financial Services,Financial Services,False,Cash,1
Healthcare Global Enterprises Limited,Medical Care Facilities,HCG,EQ,,HCG.NS,Healthcare,Healthcare,False,Cash,1
ASK Automotive Limited,Auto Parts,ASKAUTOLTD,EQ,,ASKAUTOLTD.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Marksans Pharma Limited,Drug Manufacturers - General,MARKSANS,EQ,,MARKSANS.NS,Healthcare,Healthcare,False,Cash,1
LLOYDS ENGINEERING WORKS LIMITED,Specialty Industrial Machinery,LLOYDSENGG,EQ,,LLOYDSENGG.NS,Industrials,Industrials,False,Cash,1
SEDEMAC Mechatronics Limited,Auto Parts,SEDEMAC,EQ,,SEDEMAC.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Procter & Gamble Health Limited,Drug Manufacturers - Specialty & Generic,PGHL,EQ,,PGHL.NS,Healthcare,Healthcare,False,Cash,1
Orkla India Limited,Packaged Foods,ORKLAINDIA,EQ,,ORKLAINDIA.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Triveni Engineering & Industries Limited,Consumer Defensive,TRIVENI,EQ,,TRIVENI.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Alkyl Amines Chemicals Limited,Specialty Chemicals,ALKYLAMINE,EQ,,ALKYLAMINE.NS,Basic Materials,Basic Materials,False,Cash,1
SKF India Limited,Tools & Accessories,SKFINDIA,EQ,,SKFINDIA.NS,Industrials,Industrials,False,Cash,1
Maharashtra Seamless Limited,Steel,MAHSEAMLES,EQ,,MAHSEAMLES.NS,Basic Materials,Basic Materials,False,Cash,1
Tata Teleservices (Maharashtra) Limited,Telecom Services,TTML,EQ,,TTML.NS,Communication Services,Communication Services,False,Cash,1
Varroc Engineering Limited,Auto Parts,VARROC,EQ,,VARROC.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Shilpa Medicare Limited,Drug Manufacturers - Specialty & Generic,SHILPAMED,EQ,,SHILPAMED.NS,Healthcare,Healthcare,False,Cash,1
KRBL Limited,Packaged Foods,KRBL,EQ,,KRBL.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Akums Drugs and Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,AKUMS,EQ,,AKUMS.NS,Healthcare,Healthcare,False,Cash,1
Dynamatic Technologies Limited,Auto Parts,DYNAMATECH,EQ,,DYNAMATECH.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Blue Jet Healthcare Limited,Biotechnology,BLUEJET,EQ,,BLUEJET.NS,Healthcare,Healthcare,False,Cash,1
RHI MAGNESITA INDIA LIMITED,Metal Fabrication,RHIM,EQ,,RHIM.NS,Industrials,Industrials,False,Cash,1
GMR Power and Urban Infra Limited,Energy,GMRP&UI,EQ,,GMRP&UI.NS,Energy,Energy,False,Cash,1
SKY GOLD AND DIAMONDS LIMITED,Luxury Goods,SKYGOLD,EQ,,SKYGOLD.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Indian Metals & Ferro Alloys Limited,Basic Materials,IMFA,EQ,,IMFA.NS,Basic Materials,Basic Materials,False,Cash,1
Fujiyama Power Systems Limited,Solar,UTLSOLAR,EQ,,UTLSOLAR.NS,Technology,Technology,False,Cash,1
63 moons technologies limited,Software - Application,63MOONS,EQ,,63MOONS.NS,Technology,Technology,False,Cash,1
Yatharth Hospital & Trauma Care Services Limited,Medical Care Facilities,YATHARTH,EQ,,YATHARTH.NS,Healthcare,Healthcare,False,Cash,1
Tips Music Limited,Communication Services,TIPSMUSIC,EQ,,TIPSMUSIC.NS,Communication Services,Communication Services,False,Cash,1
Equitas Small Finance Bank Limited,Banks - Regional,EQUITASBNK,EQ,,EQUITASBNK.NS,Financial Services,Financial Services,False,Cash,1
JK Lakshmi Cement Limited,Building Materials,JKLAKSHMI,EQ,,JKLAKSHMI.NS,Basic Materials,Basic Materials,False,Cash,1
Power Mech Projects Limited,Engineering & Construction,POWERMECH,EQ,,POWERMECH.NS,Industrials,Industrials,False,Cash,1
Sonata Software Limited,Information Technology Services,SONATSOFTW,EQ,,SONATSOFTW.NS,Technology,Technology,False,Cash,1
Jupiter Life Line Hospitals Limited,Medical Care Facilities,JLHL,EQ,,JLHL.NS,Healthcare,Healthcare,False,Cash,1
KRN Heat Exchanger and Refrigeration Limited,Electronic Components,KRN,EQ,,KRN.NS,Technology,Technology,False,Cash,1
Aditya Birla Fashion and Retail Limited,Apparel Manufacturing,ABFRL,EQ,,ABFRL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
V2 Retail Limited,Consumer Cyclical,V2RETAIL,EQ,,V2RETAIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Kalpataru Limited,Real Estate,KALPATARU,EQ,,KALPATARU.NS,Real Estate,Real Estate,False,Cash,1
Isgec Heavy Engineering Limited,Specialty Industrial Machinery,ISGEC,EQ,,ISGEC.NS,Industrials,Industrials,False,Cash,1
Mishra Dhatu Nigam Limited,Steel,MIDHANI,EQ,,MIDHANI.NS,Basic Materials,Basic Materials,False,Cash,1
BOROSIL RENEWABLES LIMITED,Solar,BORORENEW,EQ,,BORORENEW.NS,Technology,Technology,False,Cash,1
WESTLIFE FOODWORLD LIMITED,Consumer Cyclical,WESTLIFE,EQ,,WESTLIFE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Vikram Solar Limited,Solar,VIKRAMSOLR,EQ,,VIKRAMSOLR.NS,Technology,Technology,False,Cash,1
Dilip Buildcon Limited,Engineering & Construction,DBL,EQ,,DBL.NS,Industrials,Industrials,False,Cash,1
Thyrocare Technologies Limited,Diagnostics & Research,THYROCARE,EQ,,THYROCARE.NS,Healthcare,Healthcare,False,Cash,1
India Glycols Limited,Chemicals,INDIAGLYCO,EQ,,INDIAGLYCO.NS,Basic Materials,Basic Materials,False,Cash,1
Valor Estate Limited,Real Estate,DBREALTY,EQ,,DBREALTY.NS,Real Estate,Real Estate,False,Cash,1
Precision Wires India Limited,Electrical Equipment & Parts,PRECWIRE,EQ,,PRECWIRE.NS,Industrials,Industrials,False,Cash,1
Relaxo Footwears Limited,Consumer Cyclical,RELAXO,EQ,,RELAXO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Gujarat Pipavav Port Limited,Marine Shipping,GPPL,EQ,,GPPL.NS,Industrials,Industrials,False,Cash,1
BlueStone Jewellery and Lifestyle Limited,Luxury Goods,BLUESTONE,EQ,,BLUESTONE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Sanofi India Limited,Drug Manufacturers - General,SANOFI,EQ,,SANOFI.NS,Healthcare,Healthcare,False,Cash,1
Campus Activewear Limited,Consumer Cyclical,CAMPUS,EQ,,CAMPUS.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Birla Corporation Limited,Building Materials,BIRLACORPN,EQ,,BIRLACORPN.NS,Basic Materials,Basic Materials,False,Cash,1
Inox Green Energy Services Limited,Utilities - Renewable,INOXGREEN,EQ,,INOXGREEN.NS,Utilities,Utilities,False,Cash,1
EPL Limited,Consumer Cyclical,EPL,EQ,,EPL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Gujarat Ambuja Exports Limited,Packaged Foods,GAEL,EQ,,GAEL.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Jai Balaji Industries Limited,Steel,JAIBALAJI,EQ,,JAIBALAJI.NS,Basic Materials,Basic Materials,False,Cash,1
Transrail Lighting Limited,Engineering & Construction,TRANSRAILL,EQ,,TRANSRAILL.NS,Industrials,Industrials,False,Cash,1
Pricol Limited,Auto Parts,PRICOLLTD,EQ,,PRICOLLTD.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
SG Mart Limited,Industrials,SGMART,EQ,,SGMART.NS,Industrials,Industrials,False,Cash,1
Archean Chemical Industries Limited,Chemicals,ACI,EQ,,ACI.NS,Basic Materials,Basic Materials,False,Cash,1
Rategain Travel Technologies Limited,Software - Application,RATEGAIN,EQ,,RATEGAIN.NS,Technology,Technology,False,Cash,1
Sunflag Iron And Steel Company Limited,Steel,SUNFLAG,EQ,,SUNFLAG.NS,Basic Materials,Basic Materials,False,Cash,1
